"THILDA","0 015","0 015","0 020","0 025","0 042","0 046","0 043","0 033","0 038","0 024","0 020","0 030","0 029","0 024","0 038","0 028","0 020","0 022","0 017","0 014","0 010","0 013","0 010","-","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THILDE","-","-","0 018","0 029","0 028","0 043","0 035","0 037","0 027","0 029","0 024","0 037","0 082","0 054","0 046","0 054","0 043","0 028","0 033","0 013","0 023","0 017","0 020","0 014","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THINDRA","-","-","-","-","-","0 016","0 026","0 027","0 025","0 027","0 021","0 014","0 012","-","0 017","0 019","0 016","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THYRA","-","-","-","0 011","0 016","0 023","0 037","0 029","0 039","0 028","0 029","0 019","0 027","0 030","0 027","0 031","0 028","0 034","0 029","0 031","0 032","0 027","0 029","0 025","0 015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIANA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIARA","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 011","0 014","-","-","0 013","-","0 014","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIFFANY","0 012","0 011","0 013","0 019","0 023","0 017","0 013","0 026","0 011","0 014","0 013","-","0 018","-","0 014","0 011","-","0 012","0 011","0 010","0 010","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TILDA","0 152","0 229","0 373","0 416","0 524","0 505","0 510","0 432","0 432","0 340","0 312","0 268","0 279","0 211","0 180","0 165","0 154","0 158","0 137","0 098","0 086","0 074","0 077","0 066","0 070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TILDE","0 057","0 132","0 257","0 377","0 413","0 426","0 440","0 378","0 327","0 342","0 311","0 288","0 349","0 271","0 237","0 225","0 207","0 219","0 189","0 156","0 147","0 139","0 127","0 116","0 092","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TILIA","-","-","-","-","-","-","0 011","-","0 010","0 011","0 013","0 014","0 011","0 011","0 012","0 010","0 018","0 021","0 014","0 019","0 010","0 011","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TILJA","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TILLIE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TILLY","-","-","-","-","-","-","0 011","0 010","0 015","0 014","0 013","0 031","0 013","0 012","0 020","0 019","0 024","0 021","0 015","0 021","0 025","0 031","0 020","0 021","0 019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TINA","0 029","0 038","0 039","0 022","0 036","0 036","0 033","0 021","0 031","0 023","0 021","0 024","0 021","0 018","0 013","-","0 014","-","0 014","0 012","0 015","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TINDRA","-","0 025","0 049","0 126","0 314","0 440","0 467","0 499","0 486","0 404","0 379","0 339","0 293","0 229","0 176","0 160","0 146","0 153","0 106","0 073","0 078","0 033","0 034","0 043","0 022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TINTIN","0 010","0 013","0 022","0 019","0 018","0 017","0 019","0 020","0 013","0 019","0 016","-","-","0 010","0 012","0 010","0 014","0 012","0 012","0 014","0 015","0 024","0 016","0 016","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIRIL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 016","0 015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TONE","-","-","-","-","-","0 011","-","0 011","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TORA","0 021","0 019","0 024","0 036","0 028","0 026","0 032","0 023","0 022","0 032","0 031","0 023","0 042","0 038","0 029","0 034","0 032","0 029","0 033","0 042","0 027","0 035","0 043","0 030","0 021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOVA","0 082","0 138","0 172","0 173","0 196","0 200","0 202","0 174","0 156","0 127","0 076","0 086","0 116","0 079","0 068","0 067","0 053","0 044","0 055","0 040","0 031","0 036","0 032","0 033","0 029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOVE","0 117","0 130","0 142","0 161","0 148","0 153","0 111","0 101","0 109","0 083","0 064","0 071","0 207","0 177","0 130","0 112","0 104","0 117","0 117","0 095","0 093","0 098","0 094","0 089","0 091","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOWA","0 011","-","0 014","0 012","0 013","0 011","0 011","0 018","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOWE","0 014","-","-","0 015","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUA","-","-","-","0 011","-","-","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TULA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TURID","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUVA","0 047","0 068","0 103","0 198","0 271","0 290","0 373","0 360","0 382","0 407","0 407","0 384","0 413","0 384","0 339","0 274","0 289","0 286","0 236","0 206","0 210","0 228","0 196","0 182","0 191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUVA-LI","-","-","-","-","-","-","-","-","0 012","-","0 013","0 012","0 019","0 017","0 012","0 023","0 019","0 022","0 017","-","-","0 015","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUWA","-","-","-","-","-","-","0 016","-","0 014","0 017","0 012","-","0 012","-","0 016","0 012","0 010","-","0 012","0 017","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TYRA","0 026","0 040","0 044","0 087","0 106","0 181","0 192","0 277","0 338","0 308","0 316","0 303","0 382","0 303","0 333","0 291","0 302","0 272","0 252","0 214","0 239","0 185","0 207","0 231","0 206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ULRIKA","0 022","0 011","-","0 013","0 011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UMA","-","-","-","-","-","-","-","-","-","0 012","0 010","-","0 013","-","-","-","0 014","0 022","0 018","0 017","0 014","0 020","0 021","0 028","0 026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","0 013","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNNI","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","0 010","0 016","0 015","0 016","0 025","0 023","0 024","0 043","0 025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VALENCIA","-","-","-","-","-","-","-","-","-","-","-","-","0 014","-","-","0 015","-","0 011","-","0 013","0 010","0 011","0 013","0 017","0 022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VALENTINA","0 017","0 017","0 017","0 015","0 020","0 025","0 027","0 017","0 017","0 026","0 030","0 042","0 035","0 049","0 044","0 044","0 041","0 053","0 048","0 055","0 059","0 059","0 058","0 042","0 044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VALERIA","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 013","0 014","-","-","0 010","0 023","0 024","0 027","0 026","0 023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VALERIE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 017","0 014","0 020","0 016","0 012","0 015","0 023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VANESA","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VANESSA","0 063","0 063","0 079","0 071","0 089","0 067","0 083","0 088","0 097","0 103","0 089","0 116","0 113","0 103","0 084","0 078","0 094","0 087","0 082","0 076","0 081","0 076","0 079","0 081","0 082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VANJA","0 019","0 020","0 019","0 023","0 023","0 026","0 026","0 024","0 021","0 028","0 026","0 029","0 026","0 020","0 023","0 022","0 026","0 025","0 020","0 019","0 011","0 018","0 017","0 021","0 026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VANNA","-","-","-","-","-","0 010","-","0 013","0 011","0 013","0 014","0 012","-","0 013","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VEGA","-","-","-","-","0 014","0 015","0 022","0 023","0 029","0 028","0 034","0 028","0 046","0 051","0 045","0 043","0 065","0 057","0 048","0 068","0 070","0 080","0 106","0 086","0 100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VENDELA","0 103","0 103","0 106","0 102","0 123","0 119","0 135","0 115","0 110","0 090","0 103","0 087","0 078","0 058","0 044","0 063","0 042","0 043","0 036","0 041","0 040","0 043","0 029","0 037","0 043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VERA","0 046","0 063","0 067","0 111","0 102","0 147","0 175","0 207","0 231","0 271","0 281","0 314","0 381","0 373","0 377","0 414","0 409","0 418","0 413","0 443","0 474","0 564","0 508","0 626","0 537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VERONICA","0 046","0 049","0 038","0 022","0 023","0 020","0 010","0 012","0 014","0 023","-","0 014","0 013","0 010","0 011","-","0 012","0 011","-","0 018","-","0 011","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VERONIKA","-","0 016","0 019","-","0 010","-","0 014","0 010","0 011","-","-","0 010","0 012","0 011","0 010","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
