"HUBERT","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 010","-","-","0 010","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"HUGO","0 271","0 404","0 623","0 671","0 735","0 777","0 873","0 945","0 964","0 920","0 885","0 878","0 873","0 863","0 778","0 748","0 696","0 711","0 687","0 670","0 681","0 669","0 712","0 679","0 643","","","","","","","","","","","","","","","","","","","","","","",""
"HUSSAIN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"HUSSEIN","0 015","0 026","0 020","0 020","0 020","0 036","0 023","0 031","0 033","0 030","0 033","0 039","0 036","0 051","0 046","0 043","0 035","0 037","0 031","0 040","0 027","0 031","0 027","0 027","0 029","","","","","","","","","","","","","","","","","","","","","","",""
"HÅKAN","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"IAN","0 013","0 011","-","0 021","0 018","0 025","0 032","0 027","0 032","0 039","0 039","0 043","0 057","0 067","0 061","0 064","0 063","0 061","0 073","0 053","0 067","0 060","0 078","0 096","0 084","","","","","","","","","","","","","","","","","","","","","","",""
"IBRAHIM","0 054","0 029","0 038","0 035","0 034","0 032","0 055","0 046","0 048","0 053","0 067","0 048","0 069","0 072","0 097","0 076","0 089","0 104","0 108","0 107","0 126","0 138","0 122","0 094","0 092","","","","","","","","","","","","","","","","","","","","","","",""
"IDRIS","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","0 011","0 020","0 020","0 025","0 022","0 036","0 037","0 062","0 056","","","","","","","","","","","","","","","","","","","","","","",""
"IGGY","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"IGOR","-","-","-","-","-","-","-","-","-","0 012","-","-","0 012","0 010","-","0 011","0 011","0 012","0 013","0 012","0 012","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"ILIAS","-","-","-","-","-","-","-","-","0 011","-","0 015","0 011","0 012","0 015","0 011","-","0 011","-","-","0 012","0 013","0 017","-","0 012","-","","","","","","","","","","","","","","","","","","","","","","",""
"ILON","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","0 010","-","-","-","0 018","0 014","-","0 014","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"ILYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 016","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"ILYAS","-","-","-","-","-","-","-","-","-","0 010","0 013","0 013","-","0 013","0 028","0 024","0 028","0 030","0 030","0 040","0 036","0 053","0 033","0 045","0 049","","","","","","","","","","","","","","","","","","","","","","",""
"IMRAN","-","-","-","-","-","-","-","-","-","-","-","0 012","0 010","0 010","0 025","0 022","0 034","0 036","0 033","0 035","0 039","0 017","0 028","0 032","0 022","","","","","","","","","","","","","","","","","","","","","","",""
"INGEMAR","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 015","0 014","-","-","-","0 013","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"INGMAR","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","-","-","-","0 010","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"INGO","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"INGVAR","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"ISA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 011","0 011","0 016","-","0 016","0 013","0 016","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"ISAAC","0 022","0 023","0 047","0 055","0 048","0 058","0 049","0 058","0 048","0 049","0 045","0 035","0 037","0 033","0 045","0 045","0 035","0 039","0 051","0 059","0 039","0 040","0 049","0 041","0 044","","","","","","","","","","","","","","","","","","","","","","",""
"ISAC","0 125","0 160","0 201","0 246","0 262","0 286","0 285","0 300","0 256","0 236","0 183","0 146","0 143","0 105","0 106","0 096","0 107","0 091","0 090","0 077","0 074","0 071","0 077","0 070","0 045","","","","","","","","","","","","","","","","","","","","","","",""
"ISAIAH","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"ISAK","0 340","0 352","0 430","0 447","0 556","0 619","0 623","0 626","0 593","0 520","0 531","0 485","0 494","0 386","0 366","0 349","0 331","0 306","0 292","0 346","0 304","0 261","0 330","0 291","0 268","","","","","","","","","","","","","","","","","","","","","","",""
"ISHAK","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 017","0 012","0 011","0 015","0 015","0 023","0 019","0 024","0 028","0 019","0 013","0 028","","","","","","","","","","","","","","","","","","","","","","",""
"ISIDOR","-","-","-","-","-","-","0 012","0 010","-","0 010","0 010","0 015","0 012","0 014","0 013","0 017","0 014","0 013","-","-","-","-","0 013","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"ISMAEL","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","0 010","0 010","-","-","0 012","-","0 013","-","","","","","","","","","","","","","","","","","","","","","","",""
"ISMAIL","-","0 011","0 012","0 012","0 011","0 010","0 013","-","0 020","0 011","0 022","0 019","0 026","0 027","0 020","0 026","0 041","0 040","0 023","0 036","0 023","0 023","0 030","0 034","0 024","","","","","","","","","","","","","","","","","","","","","","",""
"ISSA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 012","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"IVAN","0 024","0 020","0 026","0 030","0 036","0 029","0 035","0 047","0 038","0 044","0 047","0 055","0 064","0 035","0 050","0 052","0 064","0 058","0 049","0 049","0 042","0 052","0 060","0 054","0 063","","","","","","","","","","","","","","","","","","","","","","",""
"IVAR","0 021","0 040","0 034","0 045","0 043","0 066","0 081","0 087","0 085","0 095","0 112","0 112","0 129","0 145","0 143","0 195","0 189","0 195","0 185","0 197","0 209","0 213","0 247","0 238","0 207","","","","","","","","","","","","","","","","","","","","","","",""
"IZAK","-","-","-","-","-","-","0 010","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JACK","0 071","0 089","0 072","0 077","0 088","0 095","0 084","0 107","0 182","0 201","0 226","0 232","0 249","0 256","0 310","0 320","0 303","0 249","0 283","0 264","0 296","0 305","0 317","0 326","0 284","","","","","","","","","","","","","","","","","","","","","","",""
"JACKSON","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","0 016","0 013","0 018","0 014","0 013","-","-","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"JACOB","0 456","0 452","0 404","0 325","0 456","0 373","0 321","0 255","0 239","0 264","0 195","0 196","0 200","0 158","0 165","0 161","0 152","0 121","0 140","0 152","0 151","0 144","0 120","0 111","0 095","","","","","","","","","","","","","","","","","","","","","","",""
"JAD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 021","0 030","0 026","0 046","0 037","0 037","0 026","","","","","","","","","","","","","","","","","","","","","","",""
"JAKE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 010","-","0 013","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JAKOB","0 416","0 406","0 342","0 309","0 321","0 311","0 292","0 221","0 241","0 231","0 197","0 167","0 175","0 138","0 155","0 124","0 107","0 117","0 101","0 090","0 100","0 080","0 096","0 083","0 084","","","","","","","","","","","","","","","","","","","","","","",""
"JAKUB","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","0 014","0 016","0 010","0 016","0 013","0 011","0 012","-","0 014","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JAMAL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","-","0 010","-","0 011","0 016","0 011","0 012","0 013","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"JAMES","0 024","0 016","0 018","0 012","0 020","0 015","0 014","0 017","0 031","0 037","0 030","0 033","0 052","0 051","0 048","0 067","0 058","0 065","0 073","0 064","0 069","0 065","0 071","0 054","0 038","","","","","","","","","","","","","","","","","","","","","","",""
"JAMIE","-","-","-","-","0 013","0 033","0 030","0 021","0 028","0 022","0 028","0 044","0 062","0 051","0 082","0 086","0 114","0 097","0 115","0 104","0 114","0 070","0 083","0 075","0 056","","","","","","","","","","","","","","","","","","","","","","",""
"JAMIL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JAN","0 012","0 014","0 010","0 012","0 015","0 011","0 011","0 013","0 013","0 016","0 011","0 017","0 017","0 017","0 024","0 021","0 027","0 021","0 033","0 025","0 038","0 032","0 025","0 020","0 023","","","","","","","","","","","","","","","","","","","","","","",""
"JASON","-","-","-","-","-","-","-","0 012","0 011","0 018","0 013","0 019","0 036","0 030","0 060","0 059","0 073","0 056","0 082","0 069","0 067","0 057","0 063","0 045","0 043","","","","","","","","","","","","","","","","","","","","","","",""
"JASPER","-","-","-","-","-","-","0 010","-","-","-","-","0 011","0 016","0 012","0 015","0 012","0 015","0 013","0 012","-","0 016","0 010","-","0 012","-","","","","","","","","","","","","","","","","","","","","","","",""
"JAX","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 020","0 029","0 020","0 028","0 020","0 022","0 023","0 018","0 014","","","","","","","","","","","","","","","","","","","","","","",""
"JAXON","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 020","0 020","0 017","0 022","0 021","0 016","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"JAYDEN","-","-","-","-","-","-","-","-","-","-","-","-","-","0 018","0 014","0 017","0 028","0 014","0 022","0 029","0 028","0 027","0 027","0 025","0 022","","","","","","","","","","","","","","","","","","","","","","",""
"JENS","0 076","0 051","0 049","0 040","0 042","0 037","0 038","0 029","0 025","0 024","0 021","-","0 020","0 014","0 011","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JEREMIAH","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","0 012","-","","","","","","","","","","","","","","","","","","","","","","",""
"JEREMY","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JERRY","0 016","0 013","0 013","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JESPER","0 708","0 561","0 493","0 416","0 386","0 359","0 294","0 271","0 198","0 181","0 144","0 117","0 096","0 092","0 079","0 058","0 058","0 050","0 034","0 029","0 030","0 024","0 023","0 014","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"JESSE","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","0 011","-","-","-","0 015","-","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JIBRIL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","0 010","0 017","-","0 016","0 022","","","","","","","","","","","","","","","","","","","","","","",""
"JIM","0 033","0 031","0 019","0 020","0 021","0 019","0 022","0 028","0 013","0 010","0 012","0 012","0 013","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JIMMIE","0 018","0 013","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JIMMY","0 082","0 063","0 054","0 039","0 031","0 025","0 030","0 021","0 017","0 018","0 018","-","0 019","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JOACHIM","0 032","0 017","0 018","0 011","-","0 017","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JOACIM","0 035","0 019","0 036","0 019","0 013","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"JOAKIM","0 257","0 251","0 204","0 195","0 165","0 122","0 084","0 086","0 063","0 064","0 057","0 044","0 025","0 026","0 020","0 020","0 016","0 015","0 023","0 016","-","-","-","0 014","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"JOAR","0 032","0 026","0 031","0 029","0 028","0 043","0 040","0 050","0 044","0 023","0 034","0 036","0 031","0 039","0 027","0 033","0 030","0 036","0 032","0 043","0 045","0 077","0 069","0 054","0 050","","","","","","","","","","","","","","","","","","","","","","",""
"JOEL","0 402","0 389","0 410","0 474","0 485","0 511","0 477","0 498","0 457","0 391","0 279","0 288","0 295","0 245","0 214","0 181","0 211","0 186","0 169","0 166","0 161","0 146","0 134","0 118","0 120","","","","","","","","","","","","","","","","","","","","","","",""
"JOHAN","0 677","0 625","0 533","0 464","0 399","0 375","0 290","0 264","0 194","0 158","0 145","0 109","0 112","0 087","0 076","0 076","0 056","0 042","0 048","0 037","0 038","0 033","0 044","0 018","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"JOHANNES","0 278","0 244","0 268","0 259","0 238","0 245","0 214","0 240","0 163","0 157","0 125","0 123","0 137","0 121","0 116","0 110","0 082","0 086","0 085","0 072","0 063","0 061","0 063","0 043","0 041","","","","","","","","","","","","","","","","","","","","","","",""
"JOHN","0 192","0 177","0 164","0 147","0 157","0 132","0 146","0 149","0 138","0 154","0 147","0 151","0 167","0 162","0 188","0 180","0 183","0 200","0 178","0 177","0 179","0 148","0 118","0 126","0 128","","","","","","","","","","","","","","","","","","","","","","",""
